time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-09-20 00:00:00+00:00,2.0,2.0,429,55
2024-09-21 00:00:00+00:00,,,112,22
2024-09-22 00:00:00+00:00,1.0,1.0,61,23
2024-09-23 00:00:00+00:00,6.0,6.0,92,34
2024-09-24 00:00:00+00:00,1.0,1.0,235,50
2024-09-25 00:00:00+00:00,1.0,1.0,175,46
2024-09-26 00:00:00+00:00,1.0,1.0,100,35
2024-09-27 00:00:00+00:00,3.0,3.0,97,36
2024-09-28 00:00:00+00:00,1.0,1.0,45,18
2024-09-29 00:00:00+00:00,1.0,1.0,78,21
2024-09-30 00:00:00+00:00,3.0,3.0,94,27
2024-10-01 00:00:00+00:00,2.0,2.0,194,51
2024-10-02 00:00:00+00:00,,,48,25
2024-10-03 00:00:00+00:00,3.0,3.0,78,24
